,Customer_ID,Age,Annual_Income,Account_Balance,Credit_Score,Tenure_Years,City,Segment,Channel,Join_Date,Active,Risk_Level,Monthly_Spend,Transactions,Satisfaction_Score
1026,101289,39,113199,35103.52,715,10,Kolkata,Retail,Agent,2022-06-26 0:00:00,Yes,Low,15557.03,67,7.8
1027,100715,36,180683,48844.51,454,0,Kolkata,Retail,Branch,2022-01-28 0:00:00,Yes,High,12238.83,20,3.2
1028,100847,,53982,128248.7,746,8,Chennai,Corporate,Online,2025-04-18 0:00:00,No,Low,3198.87,43,1.6
1029,100194,19,37857,147579.33,642,1,Mumbai,Premium,Online,2024-10-28 0:00:00,Yes,Medium,6496.36,106,4.8
1030,100574,,72055,251897.9,506,6,Delhi,Retail,Online,2021-03-23 0:00:00,Yes,High,46696.3,101,6.9
1031,100947,36,30901,226159.52,784,5,,Premium,Branch,2021-04-13 0:00:00,Yes,Low,25653.79,25,4.0
1032,100504,59,25281,3908.87,381,12,Delhi,Premium,Branch,2024-09-20 0:00:00,Yes,High,33004.52,102,8.3
1033,101336,23,107617,112959.09,743,9,Pune,Retail,Mobile,2022-10-23 0:00:00,Yes,Low,47236.63,42,2.5
1034,101897,66,114709,241228.7,560,8,Kolkata,Retail,Mobile,2021-06-01 0:00:00,Yes,Medium,14803.41,17,3.7
1035,101824,43,92990,45206.25,328,8,Delhi,SME,Mobile,2024-10-05 0:00:00,Yes,High,7731.49,54,9.2
1036,100004,32,179946,253177.38,827,1,Kolkata,SME,Mobile,2025-02-27 0:00:00,No,Low,39975.7,111,7.3
1037,101362,19,93099,13635.75,369,0,,,Mobile,2022-07-24 0:00:00,Yes,High,16640.49,57,2.5
1038,100468,43,136453,149193.73,639,15,Hyderabad,Corporate,Branch,2022-10-10 0:00:00,Yes,Medium,35738.16,6,7.1
1039,100006,25,90160,138855.59,486,1,Bangalore,Premium,Online,2022-05-17 0:00:00,Yes,High,16070.03,70,5.2
1040,101402,23,190009,99661.67,488,0,,Corporate,Mobile,2024-09-08 0:00:00,Yes,High,570.2,113,1.1
1041,100548,18,179268,9785.38,831,5,Bangalore,SME,Branch,2024-02-04 0:00:00,No,High,33864.3,105,7.5
1042,100229,59,93760,193341.08,595,4,Kolkata,SME,Mobile,2021-11-27 0:00:00,N,Medium,4871.48,82,7.9
1043,100543,70,238883,148402.56,730,2,Pune,Retail,Mobile,2024-07-28 0:00:00,Yes,Low,47793,118,5.4
1044,100243,29,79615,,849,11,Pune,,Mobile,2025-08-31 0:00:00,Yes,Low,7144.8,126,4.9
1045,100899,42,43073,235907.32,531,0,Pune,Premium,Online,2025-03-24 0:00:00,No,High,38217.5,17,7.0
1046,101654,67,,100686.98,308,9,Bangalore,Corporate,Mobile,2024-11-14 0:00:00,Yes,High,26028.94,112,5.4
1047,101217,19,233497,,408,15,Pune,,Branch,2023-04-01 0:00:00,Yes,High,,130,9.9
1048,101962,27,36093,149790.88,517,11,Delhi,Premium,Agent,2021-05-31 0:00:00,No,High,14219.45,145,6.1
1049,100843,58,,76007.15,629,5,Mumbai,Premium,Online,,Yes,Medium,5762.14,129,4.4
1050,101447,43,119788,,791,4,,Premium,Online,2021-08-29 0:00:00,No,Low,14940.33,73,4.6
1051,101180,38,234112,136073.7,582,6,Hyderabad,Retail,Mobile,2022-08-30 0:00:00,Yes,Medium,5841.33,102,5.6
1052,101324,50,44873,171966.96,540,5,Mumbai,SME,Agent,2023-04-05 0:00:00,No,High,27122.97,129,
1053,100662,58,49596,37537.58,741,10,Hyderabad,Corporate,Mobile,2024-05-06 0:00:00,,Low,49809.27,120,5.4
1054,101236,64,206480,2611.84,499,13,Kolkata,Retail,Online,2024-05-05 0:00:00,1,High,26794.34,18,5.6
1055,100315,48,155406,268718.02,597,11,Bangalore,Corporate,Online,2022-03-15 0:00:00,Yes,Medium,,85,6.8
1056,100692,49,139793,162220.37,416,2,Mumbai,Retail,Online,2023-06-03 0:00:00,Y,High,1408.26,41,8.8
1057,101724,68,233347,93573.57,497,7,Chennai,Corporate,Mobile,2021-09-27 0:00:00,Yes,High,39590.74,15,1.6
1058,100425,66,179351,202674.03,not_available,14,Bangalore,Corporate,Agent,2025-10-13 0:00:00,No,Medium,37783.39,92,5.3
1059,100595,47,195954,248024.03,407,12,Bangalore,Premium,Branch,2025-06-27 0:00:00,No,High,14285.35,17,9.2
1060,100906,22,35382,23292.23,557,4,Mumbai,Retail,Mobile,2025-03-11 0:00:00,No,Medium,9386.65,1,1.8
1061,100623,49,187396,124783.17,326,1,Mumbai,Retail,Mobile,2022-04-01 0:00:00,Yes,High,4230.07,135,4.9
1062,101618,35,43489,248546.44,338,11,Hyderabad,Corporate,Online,2021-12-15 0:00:00,Yes,High,31093.12,116,4.3
1063,101357,44,not_available,112741.5,415,6,Kolkata,Premium,Mobile,2023-08-22 0:00:00,Yes,High,34344.67,72,3.4
1064,100228,68,25526,189763.23,389,13,,Premium,Agent,2025-04-11 0:00:00,Yes,High,13968.17,110,6.7
1065,101234,66,101272,,692,0,Pune,Premium,Mobile,2023-05-03 0:00:00,Yes,Medium,39156.19,113,1.9
1066,101358,72,193876,212436.55,461,12,Hyderabad,Corporate,Agent,2023-11-29 0:00:00,Yes,High,11806.71,16,8.1
1067,101221,43,170363,267567.93,395,6,Pune,SME,Online,2024-07-13 0:00:00,Yes,High,29999.11,107,7.5
1068,100067,24,,,324,1,Bangalore,SME,Branch,2023-02-15 0:00:00,Yes,High,9814.64,54,8.3
1069,100025,47,177826,218958.09,754,10,Chennai,Premium,Mobile,2021-02-24 0:00:00,Yes,Low,,71,1.1
1070,100145,41,52083,294032.7,454,13,Mumbai,SME,Branch,2023-03-22 0:00:00,No,High,18325.83,133,9.0
1071,100537,45,129061,268392.84,367,5,delhi,Retail,Branch,2022-07-21 0:00:00,Yes,High,49208.9,135,4.2
1072,100812,18,93008,153817.92,570,1,Bangalore,Premium,Online,2021-09-06 0:00:00,No,Medium,10119.15,95,1.7
1073,101145,30,,,455,12,Kolkata,Premium,Agent,2023-05-22 0:00:00,Yes,High,9242.38,123,4.6
1074,100086,43,151209,115271.89,unknown,11,,Retail,Agent,2021-06-13 0:00:00,Yes,Medium,9823.17,119,4.2
1075,101359,,171451,142706.35,842,9,Chennai,Premium,Agent,2024-08-27 0:00:00,Yes,Low,21439.22,144,3.4
1076,101209,23,201072,,564,5,Kolkata,SME,Branch,2022-01-13 0:00:00,No,Medium,14379.51,29,
1077,101710,62,223137,164224.45,357,13,Bangalore,Premium,Mobile,2021-10-08 0:00:00,No,High,14032.5,101,5.6
1078,101981,37,65583,157577.53,400,13,Mumbai,Retail,Online,2023-07-19 0:00:00,,High,35392.4,77,
1079,101856,51,30075,89634.86,530,3,Kolkata,Retail,Branch,2024-08-13 0:00:00,No,High,28357.12,68,3.0
1080,101810,42,211339,147779.7,328,8,Pune,Retail,Agent,2021-10-14 0:00:00,No,High,38639.22,76,1.7
1081,101170,43,191216,124148.24,808,2,Bangalore,Premium,Online,2022-07-21 0:00:00,Yes,Low,46706.9,84,7.3
1082,100363,35,117447,124739.25,410,14,Pune,,Online,2026-03-06 0:00:00,Yes,High,14296.01,127,9.3
1083,101643,39,96947,232887.14,688,9,Bangalore,Retail,Branch,2022-08-13 0:00:00,Yes,Medium,46585.92,39,4.3
1084,101178,70,198672,,628,13,Chennai,Retail,Agent,2025-09-02 0:00:00,Yes,High,13491.59,86,4.3
1085,101027,51,198540,14597.3,525,13,mumbai,SME,Branch,2022-09-10 0:00:00,,High,34700.57,26,7.0
1086,101031,30,124071,,728,5,Delhi,Retail,Mobile,2025-07-08 0:00:00,Yes,Low,3700.94,90,7.1
1087,101243,53,104751,109678.71,303,9,Pune,Corporate,Mobile,2023-07-12 0:00:00,no,High,22548.97,87,1.7
1088,101382,64,135384,276710.25,432,9,Delhi,Retail,Agent,2023-10-12 0:00:00,Yes,High,7607.08,42,6.9
1089,101194,20,133212,210792.06,495,3,,SME,Mobile,2024-11-29 0:00:00,Yes,High,11742.76,33,9.1
1090,100666,70,84182,15568.59,498,6,Mumbai,Corporate,Online,2025-05-30 0:00:00,Yes,High,19684.53,69,8.4
1091,100365,71,245971,111348.48,799,5,Mumbai,,Mobile,2023-06-27 0:00:00,Yes,Low,32637.52,63,9.7
1092,100078,19,130865,116217.78,728,14,Delhi,Retail,Branch,2022-01-29 0:00:00,Yes,Low,45647.19,74,6.1
1093,100028,38,137217,77451.98,682,15,Mumbai,Corporate,Online,2025-01-06 0:00:00,Yes,Medium,33746.32,142,7.7
1094,101465,69,68619,258940.66,529,13,Hyderabad,Corporate,Mobile,2023-02-25 0:00:00,Yes,High,10970.27,110,5.3
1095,100526,57,171470,113095.66,725,10,pune,Corporate,Online,2023-11-02 0:00:00,Yes,Low,9324.6,72,4.0
1096,101873,30,235748,116969.92,642,13,Chennai,Retail,Agent,2021-04-14 0:00:00,No,Medium,18134.29,106,4.1
1097,100056,42,221154,150646.08,663,9,Kolkata,Retail,Agent,2025-10-02 0:00:00,No,Medium,25503.28,91,7.3
1098,100639,57,31471,124340.91,331,14,Hyderabad,Premium,Branch,2022-11-04 0:00:00,Yes,High,39289.33,16,5.7
1099,100303,unknown,93577,120433.69,488,4,Delhi,Retail,Agent,2022-04-14 0:00:00,Yes,High,33290.28,116,6.7
1100,100719,45,125102,57428.3,453,15,Mumbai,Corporate,Online,2024-10-19 0:00:00,Yes,High,12262.25,120,5.4
1101,100625,37,239432,182889.3,847,7,Chennai,Premium,Online,2025-07-31 0:00:00,Yes,Low,22033.09,23,1.5
1102,100008,56,128320,65552.95,559,9,Bangalore,Premium,Branch,2021-10-13 0:00:00,No,Medium,26908.68,66,2.6
1103,100804,67,137356,149412.12,822,6,Pune,Premium,Agent,2024-11-26 0:00:00,no,Low,2592.32,68,5.9
1104,101050,73,179249,92071.35,missing,15,bangalore,Premium,Branch,2023-10-01 0:00:00,,High,,121,3.6
1105,100337,36,58662,253274.61,312,14,Hyderabad,Corporate,Online,2025-11-05 0:00:00,No,High,38370.64,136,2.3
1106,100048,54,96719,121271.92,786,14,Kolkata,Premium,Agent,2022-03-17 0:00:00,Yes,Low,5235.6,112,9.9
1107,101511,39,127304,9533.55,731,8,Delhi,Retail,Online,2024-03-17 0:00:00,Yes,High,24343.27,46,9.0
1108,100107,43,101242,115762.35,494,11,Delhi,Premium,Online,2024-06-01 0:00:00,Yes,High,38795.01,34,1.7
1109,100350,25,104148,299839.87,623,4,Pune,Premium,Agent,2021-08-12 0:00:00,Yes,Medium,14230.1,6,9.0
1110,101080,62,62487,,827,1,Chennai,Premium,Agent,2022-05-18 0:00:00,No,Low,9543.39,125,6.2
1111,100239,66,99744,695.26,596,5,Delhi,Retail,Agent,2021-02-09 0:00:00,YES,High,39748.66,133,4.0
1112,100214,74,230390,192059.49,612,14,Kolkata,Retail,Branch,2022-01-01 0:00:00,Yes,Medium,15148.88,not_available,2.3
1113,101279,70,108986,168766.56,418,9,Pune,Premium,Online,2022-08-14 0:00:00,Yes,High,4619.28,69,9.7
1114,101164,36,64279,193277.02,667,13,Hyderabad,SME,Online,2024-11-14 0:00:00,Yes,Medium,45906.51,26,9.9
1115,100794,71,63467,115684.05,672,6,Mumbai,Retail,Online,2025-03-18 0:00:00,Yes,Medium,21587.04,112,8.2
1116,101097,25,,128695.48,727,0,Pune,Retail,Agent,2022-10-28 0:00:00,Yes,Low,10280.44,89,9.6
1117,101205,45,150200,112632.33,508,9,Hyderabad,Retail,Mobile,2023-08-20 0:00:00,Yes,High,41725.73,65,7.5
1118,101755,62,43099,,823,5,pune,Premium,Branch,2023-08-18 0:00:00,No,Low,45855.41,133,9.4
1119,101614,65,139586,270474.9,833,7,Mumbai,Corporate,Branch,2024-03-05 0:00:00,,Low,36327.86,3,3.9
1120,101998,26,162868,203517.57,408,13,kolkata,Corporate,Branch,2023-05-31 0:00:00,YES,High,21555.09,59,4.9
1121,100524,52,114393,250622.35,594,15,Mumbai,Corporate,Branch,,Yes,Medium,23657.98,48,1.9
1122,100233,,104083,,400,9,Bangalore,Premium,Branch,2023-12-23 0:00:00,Yes,High,3706.22,98,9.8
1123,100645,29,160832,188530.21,817,4,Mumbai,SME,Mobile,2022-12-21 0:00:00,Yes,Low,5792.82,104,4.0
1124,101539,67,67891,228565.08,301,0,Mumbai,Corporate,Branch,2025-11-26 0:00:00,Y,High,,44,8.7
1125,100534,34,37115,76146.32,769,15,Hyderabad,Corporate,Branch,2024-07-23 0:00:00,No,Low,27363.71,29,3.2
1126,101624,28,,257157.5,778,3,Pune,Corporate,Branch,2024-06-23 0:00:00,No,Low,20406.45,59,8.0
1127,100604,69,98297,87008.76,424,0,Delhi,Retail,Branch,2022-11-12 0:00:00,Yes,High,17043.66,35,2.0
1128,101235,29,-,34329.46,793,1,,Retail,Online,2024-05-26 0:00:00,Yes,Low,49579.63,36,5.7
1129,101075,63,114881,138934.41,714,8,Mumbai,Retail,Agent,2025-02-06 0:00:00,Yes,Low,3003.49,126,6.2
1130,101331,57,245894,176679.92,833,4,Mumbai,,Branch,31/99/2024,Yes,Low,7094.72,55,5.9
1131,100061,43,122624,191363.13,abc,1,kolkata,,Branch,2021-03-30 0:00:00,Yes,High,34143.92,18,2.9
1132,101290,46,66321,239915.37,814,8,Hyderabad,,Online,2025-06-02 0:00:00,No,Low,23716.21,132,7.8
1133,100093,65,243335,111015.7,817,14,Delhi,Premium,Branch,2023-07-18 0:00:00,Yes,Low,33264.93,6,3.5
1134,100667,67,249372,42651.13,312,4,Hyderabad,Retail,Branch,2022-10-05 0:00:00,Yes,High,30847.08,98,
1135,100281,23,47431,164694.13,841,14,pune,SME,Online,2024-08-23 0:00:00,yes,Low,32836.94,18,4.7
1136,101139,,108588,219901.09,426,0,Pune,Retail,Agent,2024-04-06 0:00:00,Yes,High,9103.04,-,8.5
1137,100360,46,135198,257687.01,766,2,Hyderabad,SME,Agent,2023-08-06 0:00:00,Yes,Low,13865.25,6,2.7
1138,101765,34,101975,147669.69,443,5,Delhi,Premium,Agent,2025-09-29 0:00:00,Yes,High,10832.76,24,4.9
1139,101838,40,,277286.12,603,15,Pune,,Online,2023-09-30 0:00:00,Yes,Medium,1484.06,87,3.6
1140,100848,18,25207,61865.22,740,6,Hyderabad,Corporate,Agent,,No,Low,,97,
1141,101405,64,206360,191128.41,427,15,,Corporate,Agent,,Yes,High,48616.42,92,8.3
1142,100111,46,198279,254141.85,632,8,Delhi,SME,Branch,2025-02-02 0:00:00,No,Medium,17197.81,18,3.2
1143,100043,61,175201,198799.35,704,10,Delhi,Corporate,Mobile,2024-11-30 0:00:00,Yes,Low,23755.2,137,9.9
1144,100126,25,236467,124245.07,644,1,delhi,Corporate,Branch,2025-05-09 0:00:00,Yes,Medium,3664.2,36,5.4
1145,100205,not_available,43639,136793.78,788,3,Mumbai,Premium,Online,2021-11-20 0:00:00,Yes,Low,7908.84,115,3.5
1146,100053,56,32314,193935.03,721,5,Delhi,Corporate,Agent,2023-02-18 0:00:00,No,Low,31470.53,50,5.0
1147,100546,29,35225,190633.09,497,6,Bangalore,Corporate,Branch,2025-02-27 0:00:00,Yes,High,41277.98,110,5.3
1148,100069,25,219692,134655.92,484,13,Mumbai,Corporate,Agent,2024-02-05 0:00:00,Yes,High,48517.84,73,4.5
1149,101162,66,184342,189493.05,408,14,Delhi,Premium,Agent,2024-01-03 0:00:00,Yes,High,2340.18,59,6.5
1150,101579,64,233015,,338,12,Bangalore,Premium,Online,2024-06-18 0:00:00,Yes,High,23702.31,54,5.9
1151,100184,32,,164796.74,839,5,Bangalore,Premium,Online,2024-05-05 0:00:00,No,Low,12978.88,51,6.3
1152,100138,25,49860,163614.34,614,6,Chennai,,Agent,2024-03-07 0:00:00,No,Medium,47946.56,11,1.4
1153,100900,19,61035,189664.98,642,5,Pune,Retail,Mobile,2023-03-10 0:00:00,Yes,Medium,13509.31,unknown,7.0
1154,100797,27,101329,281895.45,779,4,Hyderabad,Premium,Online,2025-12-19 0:00:00,Yes,Low,28245.85,20,3.2
1155,100133,75,139682,,726,11,Kolkata,Corporate,Online,2023-04-02 0:00:00,No,Low,24733.26,120,1.2
1156,100081,59,233308,23284.39,496,2,Chennai,SME,Branch,2021-04-04 0:00:00,Yes,High,49288.86,125,5.7
1157,101892,52,206211,221551.76,812,13,Hyderabad,SME,Online,2025-05-05 0:00:00,Yes,Low,,103,3.6
1158,101572,72,151468,225008.52,374,9,Delhi,SME,Online,2025-01-11 0:00:00,Yes,High,48700.54,109,6.1
1159,100542,43,68753,286454.1,820,8,Bangalore,Corporate,Mobile,2021-09-25 0:00:00,No,Low,39682.91,119,6.6
1160,101627,20,116179,39721.38,475,10,Kolkata,Premium,Mobile,2023-10-17 0:00:00,Yes,High,17625.64,137,2.0
1161,100984,64,111269,38215.92,367,10,Mumbai,Corporate,Mobile,2021-11-09 0:00:00,Yes,High,33928.51,118,9.8
1162,100166,-,,,794,10,Delhi,SME,Agent,2021-10-11 0:00:00,Yes,Low,6054.47,68,4.9
1163,100249,66,182661,210010.28,830,2,Delhi,SME,Branch,2025-12-04 0:00:00,Yes,Low,42083.82,45,8.2
1164,100447,67,126520,61494.36,300,13,Chennai,Premium,Branch,2024-06-22 0:00:00,Yes,High,41879.48,13,6.5
1165,101174,23,207051,135873.32,803,9,Chennai,Premium,Online,2023-12-11 0:00:00,No,Low,43553.08,63,8.6
1166,100859,49,,250092.94,552,5,Kolkata,Premium,Mobile,2022-07-11 0:00:00,Yes,Medium,9095.15,100,5.9
1167,101284,29,129555,141260.21,478,6,Kolkata,Premium,Mobile,2023-07-19 0:00:00,Yes,High,23302.86,79,6.1
1168,100098,74,190904,49688.5,366,11,Chennai,Retail,Online,2023-01-29 0:00:00,Yes,High,3679.64,not_available,1.8
1169,100585,22,30704,76592.72,791,15,Chennai,Corporate,Agent,2025-12-16 0:00:00,No,Low,not_available,52,4.0
1170,100738,74,100388,,565,2,Pune,Retail,Agent,2022-10-22 0:00:00,No,Medium,23474.69,124,6.5
1171,101282,26,,,344,8,Delhi,Corporate,Agent,2024-12-10 0:00:00,No,High,abc,48,4.8
1172,100103,35,56575,101930.65,750,6,Hyderabad,Premium,Mobile,2024-12-08 0:00:00,No,Low,16695.98,48,8.9
1173,100435,50,150932,180987.54,797,9,Chennai,,Online,2021-05-20 0:00:00,Yes,Low,46109.18,107,9.1
1174,100075,unknown,210374,139982.34,478,8,Kolkata,Retail,Branch,2025-10-31 0:00:00,Yes,High,39608.67,100,6.8
1175,101829,31,228309,298324.58,363,14,Delhi,Retail,Mobile,2024-04-17 0:00:00,No,High,28367.58,39,8.0
1176,101227,43,109080,142485.29,727,15,Pune,SME,Branch,2024-02-27 0:00:00,,Low,34453.5,78,5.8
1177,100919,42,70033,,493,6,kolkata,SME,Branch,2023-03-08 0:00:00,Yes,High,34794.02,144,3.1
1178,101746,75,94615,unknown,326,1,Kolkata,Premium,Mobile,2025-08-16 0:00:00,0,High,45826.72,145,4.1
1179,101705,62,144052,165828.71,471,1,Bangalore,SME,Online,2025-01-16 0:00:00,No,High,35509.9,55,6.1
1180,101652,49,163311,15717.39,732,4,Kolkata,Premium,Branch,2024-08-01 0:00:00,Yes,Low,unknown,70,9.5
1181,100763,24,197693,178607.9,697,6,Pune,Retail,Mobile,2024-10-09 0:00:00,Yes,Medium,9461.99,114,6.7
1182,100990,19,235436,145303.33,652,10,Delhi,Retail,Agent,,Yes,Medium,12129,54,6.5
1183,100389,63,50963,72566.67,377,4,Delhi,SME,Mobile,2021-05-01 0:00:00,Yes,High,37447.75,149,8.6
1184,100236,41,33712,60195.31,836,15,Hyderabad,Corporate,Branch,2024-05-11 0:00:00,Yes,Low,19975.06,30,9.4
1185,101538,64,54055,,381,8,Kolkata,SME,Branch,2021-07-25 0:00:00,Yes,High,37209.64,10,2.6
1186,100268,23,71167,143477.97,780,1,Chennai,,Mobile,2025-11-22 0:00:00,No,Low,21552.75,85,5.1
1187,101490,69,98997,76181.33,499,10,Bangalore,Retail,Branch,2024-04-17 0:00:00,Yes,High,13976.25,87,2.3
1188,100118,,238269,291607.58,727,0,Bangalore,Corporate,Agent,2024-08-03 0:00:00,Yes,Low,14436.92,50,
1189,101638,70,235097,19707.63,439,5,Hyderabad,Corporate,Mobile,2021-01-20 0:00:00,Yes,High,10628.96,117,4.8
1190,100674,38,135350,130597.27,836,14,Hyderabad,Retail,Agent,,No,Low,21713.91,95,5.5
1191,100250,73,186087,31321.24,445,15,,SME,Agent,2024-03-07 0:00:00,Yes,High,40432.38,50,8.7
1192,101482,34,not_available,31755.97,389,0,Delhi,Premium,Online,2023-11-06 0:00:00,Yes,High,47848.12,64,5.9
1193,101081,44,189433,246494.38,464,1,Bangalore,Retail,Online,2025-08-29 0:00:00,Yes,High,15906.64,57,1.8
1194,100095,25,100418,117892.27,593,15,,SME,Agent,2025-09-05 0:00:00,Yes,Medium,,38,
1195,100034,42,66755,258864.15,400,11,Kolkata,,Online,2023-07-09 0:00:00,Yes,High,14945.25,39,9.8
1196,101494,50,249655,108462.42,563,7,Kolkata,Premium,Online,2025-11-08 0:00:00,No,Medium,5199.13,9,5.2
1197,101702,57,198942,218258.77,770,10,Kolkata,Corporate,Agent,2022-05-29 0:00:00,Yes,Low,48554.15,26,7.4
1198,100449,64,86272,185920.37,745,7,Hyderabad,Retail,Agent,2023-05-09 0:00:00,1,Low,,30,4.1
1199,100717,,132971,5938.7,830,14,Pune,Premium,Branch,not_a_date,Yes,High,36663.03,74,6.2
1200,101291,25,221167,36969.77,513,5,Bangalore,Retail,Branch,2025-06-09 0:00:00,Yes,High,,75,4.5
1201,101549,18,171424,93540.64,404,13,Pune,Retail,Mobile,2023-04-20 0:00:00,Yes,High,40521.41,2,5.3
1202,100001,56,108300,256240.8,455,10,,Premium,Agent,2024-08-02 0:00:00,Yes,High,39038.37,127,1.0
1203,101403,25,124134,,613,10,Mumbai,Premium,Mobile,2025-11-16 0:00:00,Yes,Medium,28218.23,51,7.1
1204,101102,64,162244,200031.57,354,1,,SME,Agent,2025-06-22 0:00:00,Yes,High,43457.51,139,6.5
1205,101109,31,207503,270928.12,657,3,Mumbai,Premium,Branch,2025-12-08 0:00:00,Yes,Medium,,10,9.2
1206,101252,,242322,81409.79,458,1,Delhi,Corporate,Agent,2024-06-25 0:00:00,N,High,8628.74,38,9.3
1207,100083,71,67534,258522.75,779,6,Mumbai,Premium,Branch,2022-04-12 0:00:00,Yes,Low,47849.91,71,
1208,101315,49,203773,172984.2,778,7,Mumbai,Retail,Agent,2024-03-11 0:00:00,Yes,Low,21737.88,75,5.5
1209,100677,27,193722,144750.13,726,11,Chennai,Corporate,Agent,2021-01-04 0:00:00,1,Low,26212.91,17,4.2
1210,101800,38,80077,123412.37,622,9,Chennai,SME,Mobile,2021-05-10 0:00:00,Yes,Medium,32844.88,6,7.4
1211,101047,21,31548,255775.49,732,7,Hyderabad,Corporate,Mobile,2025-10-06 0:00:00,Yes,Low,36498.49,83,1.8
1212,100771,75,116658,166013.7,636,6,Chennai,Corporate,Mobile,2022-05-17 0:00:00,Yes,Medium,43410.24,108,9.1
1213,101241,54,150588,6156.24,697,10,Pune,Retail,Branch,2023-12-07 0:00:00,Yes,High,,25,2.3
1214,101776,54,234184,40524.04,369,14,Hyderabad,Corporate,Mobile,2023-07-21 0:00:00,No,High,33040.96,79,9.9
1215,101612,38,171011,164241.45,733,10,Delhi,Premium,Branch,2023-12-24 0:00:00,No,Low,15637.23,94,2.0
1216,101520,40,90428,172331.03,515,12,Hyderabad,Premium,Branch,2023-08-27 0:00:00,Yes,High,28626.31,88,9.4
1217,100405,50,68585,80175.79,818,12,Chennai,Corporate,Mobile,2024-09-17 0:00:00,No,Low,12062.16,106,2.8
1218,101870,46,160565,199880.36,519,3,Kolkata,Premium,Mobile,2024-08-02 0:00:00,Yes,High,33293.6,60,8.7
1219,101325,64,65372,101294.79,654,11,Kolkata,SME,Mobile,,Yes,Medium,39145.54,21,6.5
1220,101367,71,144119,232065.82,763,14,Chennai,Premium,Mobile,2025-07-26 0:00:00,Yes,Low,21521.83,127,3.4
1221,100105,70,157079,113673.08,315,4,Bangalore,Corporate,Agent,2024-08-20 0:00:00,Yes,High,10972.85,10,2.6
1222,100689,49,169539,150326.36,617,5,Bangalore,Corporate,Branch,2024-10-05 0:00:00,Yes,Medium,14622.24,121,1.2
1223,101332,68,30110,225502.85,666,12,Pune,Retail,Agent,2021-03-23 0:00:00,No,Medium,10611.11,143,1.6
1224,100827,49,190575,23143.55,418,4,Mumbai,Premium,Branch,2025-01-13 0:00:00,Yes,High,32851.26,abc,2.5
1225,100063,19,136785,158997.46,471,7,Chennai,Premium,Agent,2023-07-30 0:00:00,Yes,High,16037.03,130,4.8
1226,100853,33,71479,257947.15,768,10,Hyderabad,Premium,Branch,2022-07-17 0:00:00,Yes,Low,38825.9,54,2.1
1227,101380,22,184803,274489.76,588,10,Mumbai,Premium,Agent,2023-04-24 0:00:00,yes,Medium,,72,8.0
1228,100224,44,209697,unknown,646,13,Chennai,Premium,Online,2024-01-06 0:00:00,Yes,Medium,34234.97,66,9.9
1229,100146,54,243118,143363.53,410,11,Hyderabad,Retail,Mobile,2025-12-17 0:00:00,Yes,High,30206.14,42,9.4
1230,101089,73,211388,139197.04,505,10,Hyderabad,Premium,Branch,,Yes,High,18149.53,72,1.7
1231,100374,38,216387,37717.28,514,7,Chennai,Corporate,Agent,2025-09-09 0:00:00,No,High,,17,4.1
1232,101449,53,32999,282459.87,557,2,Kolkata,Retail,Agent,2025-09-01 0:00:00,0,Medium,6892.25,88,6.7
1233,101143,42,200929,170845.35,785,2,Mumbai,Premium,Branch,2023-12-24 0:00:00,Yes,Low,44505.09,53,9.1
1234,101865,56,119840,247081.93,368,1,Bangalore,Retail,Mobile,2023-07-21 0:00:00,Yes,High,16511.63,48,
1235,101526,46,,268765.25,582,7,Delhi,,Branch,2024-09-21 0:00:00,Yes,Medium,20573.3,124,5.3
1236,101633,54,220238,57339.63,596,8,Kolkata,Retail,Online,2024-07-30 0:00:00,Yes,Medium,5623.13,39,5.6
1237,101388,48,67092,195454.7,599,14,Mumbai,Retail,Agent,2024-02-01 0:00:00,Yes,Medium,30836.34,23,8.2
1238,100010,36,50931,,828,11,Kolkata,Premium,Branch,2021-07-29 0:00:00,Yes,High,49095.5,87,6.9
1239,100450,39,248224,268822.53,378,7,,SME,Online,2024-09-08 0:00:00,N,High,24667.94,133,7.0
1240,100709,30,43743,93858.95,703,12,Kolkata,Premium,Online,2022-10-31 0:00:00,No,Low,49910.8,55,4.6
1241,100256,71,182215,91841.2,728,6,Chennai,Corporate,Online,2021-05-22 0:00:00,Yes,Low,33437.54,111,2.3
1242,100883,26,143413,224032.99,547,0,Hyderabad,Premium,Online,2023-05-11 0:00:00,Yes,High,20892,32,9.6
1243,100390,47,,273320.61,320,10,Hyderabad,Retail,Agent,2021-12-04 0:00:00,Yes,High,20499.48,65,4.3
1244,100909,50,220684,156479.82,525,5,Delhi,Retail,Branch,2025-06-27 0:00:00,Yes,High,7443.23,119,3.3
1245,100925,51,65461,not_available,341,0,Mumbai,Retail,Agent,2025-01-23 0:00:00,Yes,High,36843.81,115,7.0
1246,101738,72,68732,296926.92,414,1,Pune,Corporate,Agent,2023-12-24 0:00:00,No,High,6405.33,105,8.9
1247,101794,29,192670,36602.22,333,11,,Retail,Agent,2024-02-24 0:00:00,No,High,9889.97,101,2.5
1248,100461,60,69738,101202.04,646,3,Hyderabad,Retail,Agent,2022-06-28 0:00:00,Yes,Medium,8796.91,44,7.4
1249,101491,23,173087,,670,15,Hyderabad,Retail,Agent,2024-04-02 0:00:00,Yes,Medium,unknown,35,3.1
